id,tag,donor,distSpatial,donors,distSpatials
cat-39365,hlr,cat-13203,189,cat-13203,189
cat-39393,hlr,cat-13203,184,cat-13203,184
cat-39414,hlr,cat-13203,165,cat-13203,165
cat-39457,hlr,cat-13203,174,cat-13203,174
cat-39483,hlr,cat-13203,174,cat-13203,174
cat-39486,hlr,cat-13203,179,cat-13203,179
cat-39489,hlr,cat-13203,183,cat-13203,183
cat-39979,hlr,cat-13203,392,cat-13203,392
cat-40095,hlr,cat-13203,175,cat-13203,175
cat-40144,hlr,cat-13203,212,cat-13203,212
cat-40159,hlr,cat-13203,85,cat-13203,85
cat-40253,hlr,cat-13203,96,cat-13203,96
cat-7755,hlr,cat-13203,624,cat-13203,624
cat-8227,hlr,cat-13203,542,cat-13203,542
cat-8914,hlr,cat-13203,628,cat-13203,628
cat-8947,hlr,cat-13203,597,cat-13203,597
cat-8950,hlr,cat-13203,603,cat-13203,603
cat-8954,hlr,cat-13203,600,cat-13203,600
cat-8962,hlr,cat-13203,589,cat-13203,589
cat-8977,hlr,cat-13203,574,cat-13203,574
cat-8997,hlr,cat-13203,566,cat-13203,566
cat-9043,hlr,cat-13203,566,cat-13203,566
cat-9056,hlr,cat-13203,562,cat-13203,562
cat-9115,hlr,cat-13203,562,cat-13203,562
cat-9259,hlr,cat-13203,565,cat-13203,565
cat-11016,hlr,cat-13993,425,"cat-13993,cat-15317,cat-15314","425,425,430"
cat-11672,hlr,cat-13993,535,"cat-13993,cat-15317,cat-15314","535,535,540"
cat-14345,hlr,cat-13993,620,"cat-13993,cat-15317,cat-15314","620,621,623"
cat-14486,hlr,cat-13993,622,"cat-13993,cat-15317,cat-15314","622,623,626"
cat-14788,hlr,cat-13993,576,"cat-13993,cat-15317,cat-15314","576,577,580"
cat-14790,hlr,cat-13993,583,"cat-13993,cat-15317,cat-15314","583,583,587"
cat-14792,hlr,cat-13993,584,"cat-13993,cat-15317,cat-15314","584,585,588"
cat-14800,hlr,cat-13993,586,"cat-13993,cat-15317,cat-15314","586,586,590"
cat-14921,hlr,cat-13993,619,"cat-13993,cat-15317,cat-15314","619,619,622"
cat-14949,hlr,cat-13993,630,"cat-13993,cat-15317,cat-15314","630,630,634"
cat-14951,hlr,cat-13993,627,"cat-13993,cat-15317,cat-15314","627,627,631"
cat-15036,hlr,cat-13993,606,"cat-13993,cat-15317,cat-15314","606,607,610"
cat-15049,hlr,cat-13993,615,"cat-13993,cat-15317,cat-15314","615,616,619"
cat-15064,hlr,cat-13993,608,"cat-13993,cat-15317,cat-15314","608,610,612"
cat-15100,hlr,cat-13993,621,"cat-13993,cat-15317,cat-15314","621,622,624"
cat-15106,hlr,cat-13993,612,"cat-13993,cat-15317,cat-15314","612,613,616"
cat-15157,hlr,cat-13993,615,"cat-13993,cat-15317,cat-15314","615,616,618"
cat-15165,hlr,cat-13993,613,"cat-13993,cat-15317,cat-15314","613,614,616"
cat-15241,hlr,cat-13993,638,"cat-13993,cat-15317,cat-15314","638,639,642"
cat-15413,hlr,cat-13993,671,"cat-13993,cat-15317,cat-15314","671,672,675"
cat-15515,hlr,cat-13993,675,"cat-13993,cat-15317,cat-15314","675,676,679"
cat-15585,hlr,cat-13993,692,"cat-13993,cat-15317,cat-15314","692,693,696"
cat-15803,hlr,cat-13993,628,"cat-13993,cat-15317,cat-15314","628,629,632"
cat-19042,hlr,cat-13993,239,"cat-13993,cat-15317,cat-15314","239,239,242"
cat-19353,hlr,cat-13993,210,"cat-13993,cat-15317,cat-15314","210,211,214"
cat-19443,hlr,cat-13993,192,"cat-13993,cat-15317,cat-15314","192,193,196"
cat-19462,hlr,cat-13993,210,"cat-13993,cat-15317,cat-15314","210,212,214"
cat-19573,hlr,cat-13993,235,"cat-13993,cat-15317,cat-15314","235,236,239"
cat-20264,hlr,cat-13993,186,"cat-13993,cat-15317,cat-15314","186,187,190"
cat-20495,hlr,cat-15317,209,"cat-15317,cat-13993,cat-15314","209,211,216"
cat-20592,hlr,cat-15317,206,"cat-15317,cat-13993,cat-15314","206,208,213"
cat-20642,hlr,cat-15317,190,"cat-15317,cat-13993,cat-15314","190,192,197"
cat-20655,hlr,cat-15317,203,"cat-15317,cat-13993,cat-15314","203,205,210"
cat-20656,hlr,cat-15317,211,"cat-15317,cat-13993,cat-15314","211,213,218"
cat-20674,hlr,cat-15317,207,"cat-15317,cat-13993,cat-15314","207,210,215"
cat-20725,hlr,cat-15317,220,"cat-15317,cat-13993,cat-15314","220,222,227"
cat-20736,hlr,cat-15317,235,"cat-15317,cat-13993,cat-15314","235,238,243"
cat-20786,hlr,cat-15317,237,"cat-15317,cat-13993,cat-15314","237,240,245"
cat-20827,hlr,cat-15317,228,"cat-15317,cat-13993,cat-15314","228,231,236"
cat-21046,hlr,cat-15317,234,"cat-15317,cat-13993,cat-15314","234,236,241"
cat-21061,hlr,cat-15317,218,"cat-15317,cat-13993,cat-15314","218,220,225"
cat-21133,hlr,cat-15317,193,"cat-15317,cat-13993,cat-15314","193,195,200"
cat-21146,hlr,cat-15317,191,"cat-15317,cat-13993,cat-15314","191,193,198"
cat-21204,hlr,cat-15317,199,"cat-15317,cat-13993,cat-15314","199,200,204"
cat-21229,hlr,cat-15317,225,"cat-15317,cat-13993,cat-15314","225,226,231"
cat-21237,hlr,cat-15317,227,"cat-15317,cat-13993,cat-15314","227,228,233"
cat-21244,hlr,cat-15317,235,"cat-15317,cat-13993,cat-15314","235,236,241"
cat-21389,hlr,cat-15317,203,"cat-15317,cat-13993,cat-15314","203,204,208"
cat-21423,hlr,cat-15317,256,"cat-15317,cat-13993,cat-15314","256,257,262"
cat-21499,hlr,cat-15317,249,"cat-15317,cat-13993,cat-15314","249,250,255"
cat-21556,hlr,cat-15317,128,"cat-15317,cat-13993,cat-15314","128,130,134"
cat-21669,hlr,cat-15317,166,"cat-15317,cat-13993,cat-15314","166,167,172"
cat-21672,hlr,cat-15317,167,"cat-15317,cat-13993,cat-15314","167,169,174"
cat-21688,hlr,cat-13993,99,"cat-13993,cat-15317,cat-15314","99,100,102"
cat-21707,hlr,cat-15317,166,"cat-15317,cat-13993,cat-15314","166,167,171"
cat-21723,hlr,cat-15317,152,"cat-15317,cat-13993,cat-15314","152,153,157"
cat-21729,hlr,cat-15317,145,"cat-15317,cat-13993,cat-15314","145,147,151"
cat-21797,hlr,cat-15317,135,"cat-15317,cat-13993,cat-15314","135,137,142"
cat-21816,hlr,cat-15317,123,"cat-15317,cat-13993,cat-15314","123,124,129"
cat-21848,hlr,cat-15317,133,"cat-15317,cat-13993,cat-15314","133,134,139"
cat-21858,hlr,cat-15317,127,"cat-15317,cat-13993,cat-15314","127,129,134"
cat-21864,hlr,cat-15317,128,"cat-15317,cat-13993,cat-15314","128,129,133"
cat-21873,hlr,cat-15317,120,"cat-15317,cat-13993,cat-15314","120,121,126"
cat-21902,hlr,cat-15317,119,"cat-15317,cat-13993,cat-15314","119,120,124"
cat-21933,hlr,cat-15317,124,"cat-15317,cat-13993,cat-15314","124,125,130"
cat-21938,hlr,cat-15317,125,"cat-15317,cat-13993,cat-15314","125,126,130"
cat-21948,hlr,cat-15317,111,"cat-15317,cat-13993,cat-15314","111,112,116"
cat-21951,hlr,cat-13993,113,"cat-13993,cat-15317,cat-15314","113,113,118"
cat-21958,hlr,cat-13993,108,"cat-13993,cat-15317,cat-15314","108,109,112"
cat-21985,hlr,cat-13993,121,"cat-13993,cat-15317,cat-15314","121,121,126"
cat-22142,hlr,cat-15317,146,"cat-15317,cat-13993,cat-15314","146,148,152"
cat-22143,hlr,cat-15317,147,"cat-15317,cat-13993,cat-15314","147,148,153"
cat-22144,hlr,cat-15317,153,"cat-15317,cat-13993,cat-15314","153,154,159"
cat-22155,hlr,cat-15317,162,"cat-15317,cat-13993,cat-15314","162,163,168"
cat-22157,hlr,cat-15317,164,"cat-15317,cat-13993,cat-15314","164,165,170"
cat-22164,hlr,cat-15317,187,"cat-15317,cat-13993,cat-15314","187,188,193"
cat-22209,hlr,cat-15317,175,"cat-15317,cat-13993,cat-15314","175,177,182"
cat-22230,hlr,cat-15317,182,"cat-15317,cat-13993,cat-15314","182,184,189"
cat-22255,hlr,cat-15317,133,"cat-15317,cat-13993,cat-15314","133,135,140"
cat-22263,hlr,cat-15317,139,"cat-15317,cat-13993,cat-15314","139,141,146"
cat-22343,hlr,cat-15317,107,"cat-15317,cat-13993,cat-15314","107,108,112"
cat-22504,hlr,cat-13993,130,"cat-13993,cat-15317,cat-15314","130,132,133"
cat-22545,hlr,cat-13993,123,"cat-13993,cat-15314,cat-15313","123,125,126"
cat-22561,hlr,cat-13993,120,"cat-13993,cat-15314,cat-15317","120,122,122"
cat-22565,hlr,cat-13993,115,"cat-13993,cat-15317,cat-15314","115,117,118"
cat-22667,hlr,cat-13993,101,"cat-13993,cat-15314,cat-15317","101,103,103"
cat-22859,hlr,cat-13993,100,"cat-13993,cat-15314,cat-15313","100,101,102"
cat-23307,hlr,cat-13993,139,"cat-13993,cat-15317,cat-15314","139,139,143"
cat-23348,hlr,cat-13993,132,"cat-13993,cat-15317,cat-15314","132,132,136"
cat-23352,hlr,cat-13993,132,"cat-13993,cat-15317,cat-15314","132,132,136"
cat-23365,hlr,cat-13993,137,"cat-13993,cat-15317,cat-15314","137,137,142"
cat-23387,hlr,cat-15317,149,"cat-15317,cat-13993,cat-15314","149,150,154"
cat-23907,hlr,cat-13993,125,"cat-13993,cat-15317,cat-15314","125,126,129"
cat-23908,hlr,cat-13993,127,"cat-13993,cat-15317,cat-15314","127,128,131"
cat-23912,hlr,cat-13993,123,"cat-13993,cat-15317,cat-15314","123,123,126"
cat-24037,hlr,cat-13993,135,"cat-13993,cat-15317,cat-15314","135,136,139"
cat-24080,hlr,cat-13993,151,"cat-13993,cat-15317,cat-15314","151,152,155"
cat-24462,hlr,cat-13993,213,"cat-13993,cat-15317,cat-15314","213,213,217"
cat-24489,hlr,cat-15317,188,"cat-15317,cat-13993,cat-15314","188,189,194"
cat-24512,hlr,cat-13993,175,"cat-13993,cat-15317,cat-15314","175,176,179"
cat-24589,hlr,cat-13993,191,"cat-13993,cat-15317,cat-15314","191,191,195"
cat-24635,hlr,cat-13993,191,"cat-13993,cat-15317,cat-15314","191,191,196"
cat-24662,hlr,cat-13993,197,"cat-13993,cat-15317,cat-15314","197,198,201"
cat-24696,hlr,cat-13993,217,"cat-13993,cat-15317,cat-15314","217,217,221"
cat-24698,hlr,cat-13993,222,"cat-13993,cat-15317,cat-15314","222,222,226"
cat-24740,hlr,cat-13993,222,"cat-13993,cat-15317,cat-15314","222,222,227"
cat-24872,hlr,cat-15317,337,"cat-15317,cat-13993,cat-15314","337,340,345"
cat-24873,hlr,cat-15317,333,"cat-15317,cat-13993,cat-15314","333,336,341"
cat-24945,hlr,cat-15317,366,"cat-15317,cat-13993,cat-15314","366,369,375"
cat-25022,hlr,cat-15317,371,"cat-15317,cat-13993,cat-15314","371,375,381"
cat-25098,hlr,cat-15317,347,"cat-15317,cat-13993,cat-15314","347,351,356"
cat-25247,hlr,cat-15317,325,"cat-15317,cat-13993,cat-15314","325,328,333"
cat-25269,hlr,cat-15317,336,"cat-15317,cat-13993,cat-15314","336,339,345"
cat-25584,hlr,cat-15317,280,"cat-15317,cat-13993,cat-15314","280,283,289"
cat-25594,hlr,cat-15317,297,"cat-15317,cat-13993,cat-15314","297,300,305"
cat-25614,hlr,cat-15317,309,"cat-15317,cat-13993,cat-15314","309,313,318"
cat-25633,hlr,cat-15317,326,"cat-15317,cat-13993,cat-15314","326,330,335"
cat-25635,hlr,cat-15317,324,"cat-15317,cat-13993,cat-15314","324,328,333"
cat-25658,hlr,cat-15317,318,"cat-15317,cat-13993,cat-15314","318,321,326"
cat-25685,hlr,cat-15317,319,"cat-15317,cat-13993,cat-15314","319,322,328"
cat-25695,hlr,cat-15317,322,"cat-15317,cat-13993,cat-15314","322,325,330"
cat-25696,hlr,cat-15317,329,"cat-15317,cat-13993,cat-15314","329,332,337"
cat-25702,hlr,cat-15317,332,"cat-15317,cat-13993,cat-15314","332,335,341"
cat-25757,hlr,cat-15317,313,"cat-15317,cat-13993,cat-15314","313,317,322"
cat-25801,hlr,cat-15317,287,"cat-15317,cat-13993,cat-15314","287,291,296"
cat-25820,hlr,cat-15317,256,"cat-15317,cat-13993,cat-15314","256,259,264"
cat-26689,hlr,cat-15317,231,"cat-15317,cat-13993,cat-15314","231,236,241"
cat-26694,hlr,cat-15317,235,"cat-15317,cat-13993,cat-15314","235,240,245"
cat-26707,hlr,cat-15317,250,"cat-15317,cat-13993,cat-15314","250,255,260"
cat-27098,hlr,cat-15317,140,"cat-15317,cat-13993,cat-15314","140,145,150"
cat-27170,hlr,cat-15317,177,"cat-15317,cat-13993,cat-15314","177,180,185"
cat-27203,hlr,cat-15317,182,"cat-15317,cat-13993,cat-15314","182,186,191"
cat-27231,hlr,cat-15317,208,"cat-15317,cat-13993,cat-15314","208,212,217"
cat-27233,hlr,cat-15317,212,"cat-15317,cat-13993,cat-15314","212,215,220"
cat-27251,hlr,cat-15317,183,"cat-15317,cat-13993,cat-15314","183,187,192"
cat-27306,hlr,cat-15317,189,"cat-15317,cat-13993,cat-15314","189,192,197"
cat-27350,hlr,cat-15317,207,"cat-15317,cat-13993,cat-15314","207,211,216"
cat-27356,hlr,cat-15317,204,"cat-15317,cat-13993,cat-15314","204,207,213"
cat-27437,hlr,cat-15317,156,"cat-15317,cat-13993,cat-15314","156,159,164"
cat-27710,hlr,cat-15317,144,"cat-15317,cat-13993,cat-15314","144,148,153"
cat-27720,hlr,cat-15317,147,"cat-15317,cat-13993,cat-15314","147,150,155"
cat-27726,hlr,cat-15317,149,"cat-15317,cat-13993,cat-15314","149,152,157"
cat-27749,hlr,cat-15317,144,"cat-15317,cat-13993,cat-15314","144,147,152"
cat-27774,hlr,cat-15317,140,"cat-15317,cat-13993,cat-15314","140,142,147"
cat-27819,hlr,cat-15317,168,"cat-15317,cat-13993,cat-15314","168,171,176"
cat-27872,hlr,cat-15317,167,"cat-15317,cat-13993,cat-15314","167,170,175"
cat-27879,hlr,cat-15317,161,"cat-15317,cat-13993,cat-15314","161,164,169"
cat-27891,hlr,cat-15317,170,"cat-15317,cat-13993,cat-15314","170,173,178"
cat-27918,hlr,cat-15317,163,"cat-15317,cat-13993,cat-15314","163,166,171"
cat-28019,hlr,cat-15317,132,"cat-15317,cat-13993,cat-15314","132,135,140"
cat-28216,hlr,cat-15317,132,"cat-15317,cat-13993,cat-15314","132,136,141"
cat-28349,hlr,cat-15317,78,"cat-15317,cat-13993,cat-15314","78,83,88"
cat-28354,hlr,cat-15317,100,"cat-15317,cat-13993,cat-15314","100,105,110"
cat-28424,hlr,cat-15317,97,"cat-15317,cat-13993,cat-15314","97,102,107"
cat-28530,hlr,cat-15317,89,"cat-15317,cat-13993,cat-15314","89,93,99"
cat-28555,hlr,cat-15317,112,"cat-15317,cat-13993,cat-15314","112,116,122"
cat-28566,hlr,cat-15317,111,"cat-15317,cat-13993,cat-15314","111,116,121"
cat-28577,hlr,cat-15317,107,"cat-15317,cat-13993,cat-15314","107,112,117"
cat-28579,hlr,cat-15317,103,"cat-15317,cat-13993,cat-15314","103,108,113"
cat-28751,hlr,cat-15317,128,"cat-15317,cat-13993,cat-15314","128,131,136"
cat-28985,hlr,cat-15313,35,"cat-15313,cat-15314,cat-13993","35,35,36"
cat-29032,hlr,cat-15317,85,"cat-15317,cat-13993,cat-15314","85,86,91"
cat-29042,hlr,cat-13993,87,"cat-13993,cat-15317,cat-15314","87,87,91"
cat-29047,hlr,cat-15317,95,"cat-15317,cat-13993,cat-15314","95,97,102"
cat-29198,hlr,cat-13993,25,"cat-13993,cat-15314,cat-15317","25,28,28"
cat-29231,hlr,cat-15317,132,"cat-15317,cat-13993,cat-15314","132,134,139"
cat-29276,hlr,cat-15313,16,"cat-15313,cat-15314,cat-13993","16,19,25"
cat-29378,hlr,cat-15317,62,"cat-15317,cat-13993,cat-15314","62,63,68"
cat-29381,hlr,cat-13993,63,"cat-13993,cat-15317,cat-15314","63,63,68"
cat-29386,hlr,cat-15317,70,"cat-15317,cat-13993,cat-15314","70,71,76"
cat-29389,hlr,cat-13993,71,"cat-13993,cat-15317,cat-15314","71,71,76"
cat-29405,hlr,cat-15317,73,"cat-15317,cat-13993,cat-15314","73,75,80"
cat-29423,hlr,cat-13993,76,"cat-13993,cat-15317,cat-15314","76,76,80"
cat-29452,hlr,cat-15317,96,"cat-15317,cat-13993,cat-15314","96,97,101"
cat-29458,hlr,cat-15317,93,"cat-15317,cat-13993,cat-15314","93,94,99"
cat-29472,hlr,cat-15317,102,"cat-15317,cat-13993,cat-15314","102,103,107"
cat-29502,hlr,cat-15317,109,"cat-15317,cat-13993,cat-15314","109,111,115"
cat-29543,hlr,cat-15317,107,"cat-15317,cat-13993,cat-15314","107,109,114"
cat-29553,hlr,cat-15317,102,"cat-15317,cat-13993,cat-15314","102,104,109"
cat-29575,hlr,cat-15317,107,"cat-15317,cat-13993,cat-15314","107,109,114"
cat-29626,hlr,cat-15317,136,"cat-15317,cat-13993,cat-15314","136,138,143"
cat-29656,hlr,cat-15317,121,"cat-15317,cat-13993,cat-15314","121,123,128"
cat-29661,hlr,cat-15317,127,"cat-15317,cat-13993,cat-15314","127,129,134"
cat-29667,hlr,cat-15317,124,"cat-15317,cat-13993,cat-15314","124,126,131"
cat-29745,hlr,cat-15317,86,"cat-15317,cat-13993,cat-15314","86,88,93"
cat-29857,hlr,cat-13993,32,"cat-13993,cat-15314,cat-15313","32,32,33"
cat-29968,hlr,cat-13993,37,"cat-13993,cat-15317,cat-15314","37,37,41"
cat-29999,hlr,cat-13993,80,"cat-13993,cat-15317,cat-15314","80,82,84"
cat-30061,hlr,cat-13993,62,"cat-13993,cat-15314,cat-15313","62,64,65"
cat-30178,hlr,cat-13993,82,"cat-13993,cat-15317,cat-15314","82,83,87"
cat-30254,hlr,cat-13993,50,"cat-13993,cat-15317,cat-15314","50,52,53"
cat-30833,hlr,cat-15313,37,"cat-15313,cat-13993,cat-15314","37,38,38"
cat-30858,hlr,cat-15313,63,"cat-15313,cat-15314,cat-13993","63,65,67"
cat-30919,hlr,cat-15313,56,"cat-15313,cat-15314,cat-13993","56,58,59"
cat-31041,hlr,cat-15313,52,"cat-15313,cat-15314,cat-13993","52,53,54"
cat-31055,hlr,cat-13993,38,"cat-13993,cat-15313,cat-15314","38,39,39"
cat-31078,hlr,cat-13993,44,"cat-13993,cat-15313,cat-15314","44,46,46"
cat-31082,hlr,cat-13993,45,"cat-13993,cat-15314,cat-15313","45,47,48"
cat-31115,hlr,cat-13993,65,"cat-13993,cat-15314,cat-15313","65,68,69"
cat-31179,hlr,cat-15313,62,"cat-15313,cat-15314,cat-13993","62,63,65"
cat-31343,hlr,cat-13993,60,"cat-13993,cat-15314,cat-15313","60,62,63"
cat-31350,hlr,cat-15313,39,"cat-15313,cat-15314,cat-13993","39,41,44"
cat-31483,hlr,cat-15313,98,"cat-15313,cat-15314,cat-13993","98,101,106"
cat-31603,hlr,cat-15313,116,"cat-15313,cat-15314,cat-13993","116,119,124"
cat-31649,hlr,cat-15313,111,"cat-15313,cat-15314,cat-13993","111,114,119"
cat-31966,hlr,cat-15313,84,"cat-15313,cat-15314,cat-13993","84,88,92"
cat-31990,hlr,cat-15313,109,"cat-15313,cat-15314,cat-13993","109,112,117"
cat-31993,hlr,cat-15313,103,"cat-15313,cat-15314,cat-13993","103,106,111"
cat-32447,hlr,cat-15313,43,"cat-15313,cat-15314,cat-13993","43,46,52"
cat-32627,hlr,cat-15313,28,"cat-15313,cat-15314,cat-13993","28,31,37"
cat-32717,hlr,cat-15313,85,"cat-15313,cat-15314,cat-13993","85,88,94"
cat-32730,hlr,cat-15313,77,"cat-15313,cat-15314,cat-13993","77,80,86"
cat-32764,hlr,cat-15313,85,"cat-15313,cat-15314,cat-13993","85,88,93"
cat-32989,hlr,cat-15313,55,"cat-15313,cat-15314,cat-13993","55,58,63"
cat-33023,hlr,cat-15313,88,"cat-15313,cat-15314,cat-13993","88,91,97"
cat-34135,hlr,cat-15313,124,"cat-15313,cat-13993,cat-15314","124,125,125"
cat-34378,hlr,cat-15313,120,"cat-15313,cat-15314,cat-13993","120,121,123"
cat-34462,hlr,cat-15313,120,"cat-15313,cat-15314,cat-13993","120,122,124"
cat-34491,hlr,cat-15313,138,"cat-15313,cat-15314,cat-13993","138,140,142"
cat-34873,hlr,cat-15313,139,"cat-15313,cat-15314,cat-13993","139,141,144"
cat-35540,hlr,cat-15313,157,"cat-15313,cat-15314,cat-13993","157,159,162"
cat-35803,hlr,cat-15313,122,"cat-15313,cat-15314,cat-13993","122,124,126"
cat-36092,hlr,cat-15313,117,"cat-15313,cat-15314,cat-13993","117,120,122"
cat-36291,hlr,cat-15313,78,"cat-15313,cat-15314,cat-13993","78,80,82"
cat-36489,hlr,cat-15313,84,"cat-15313,cat-15314,cat-13993","84,87,91"
cat-36490,hlr,cat-15313,82,"cat-15313,cat-15314,cat-13993","82,85,89"
cat-36603,hlr,cat-15313,100,"cat-15313,cat-15314,cat-13993","100,103,107"
cat-36605,hlr,cat-15313,82,"cat-15313,cat-15314,cat-13993","82,85,89"
cat-36636,hlr,cat-15313,67,"cat-15313,cat-15314,cat-13993","67,70,74"
cat-36638,hlr,cat-15313,78,"cat-15313,cat-15314,cat-13993","78,81,85"
cat-36692,hlr,cat-15313,115,"cat-15313,cat-15314,cat-13993","115,118,122"
cat-36705,hlr,cat-15313,79,"cat-15313,cat-15314,cat-13993","79,82,86"
cat-36875,hlr,cat-15313,151,"cat-15313,cat-15314,cat-13993","151,154,158"
cat-37690,hlr,cat-15313,153,"cat-15313,cat-15314,cat-13993","153,156,161"
cat-37696,hlr,cat-15313,157,"cat-15313,cat-15314,cat-13993","157,160,165"
cat-37843,hlr,cat-15313,122,"cat-15313,cat-15314,cat-13993","122,124,128"
cat-37850,hlr,cat-15313,116,"cat-15313,cat-15314,cat-13993","116,118,123"
cat-37865,hlr,cat-15313,100,"cat-15313,cat-15314,cat-13993","100,102,106"
cat-37884,hlr,cat-15313,89,"cat-15313,cat-15314,cat-13993","89,91,96"
cat-38475,hlr,cat-15313,103,"cat-15313,cat-15314,cat-13993","103,105,110"
cat-38518,hlr,cat-15313,137,"cat-15313,cat-15314,cat-13993","137,140,145"
cat-38601,hlr,cat-15313,146,"cat-15313,cat-15314,cat-13993","146,149,155"
cat-38662,hlr,cat-15313,152,"cat-15313,cat-15314,cat-13993","152,155,160"
cat-38782,hlr,cat-15313,110,"cat-15313,cat-15314,cat-13993","110,113,118"
cat-38802,hlr,cat-15313,97,"cat-15313,cat-15314,cat-13993","97,100,105"
cat-39033,hlr,cat-15313,151,"cat-15313,cat-15314,cat-13993","151,153,159"
cat-39388,hlr,cat-15313,181,"cat-15313,cat-15314,cat-13993","181,183,189"
cat-39443,hlr,cat-15313,171,"cat-15313,cat-15314,cat-13993","171,173,178"
cat-39471,hlr,cat-15313,175,"cat-15313,cat-15314,cat-13993","175,178,183"
cat-40142,hlr,cat-15317,145,"cat-15317,cat-13993,cat-15314","145,150,155"
cat-40171,hlr,cat-15313,47,"cat-15313,cat-15314,cat-13993","47,48,50"
cat-9009,hlr,cat-13993,565,"cat-13993,cat-15317,cat-15314","565,566,569"
cat-9011,hlr,cat-13993,564,"cat-13993,cat-15317,cat-15314","564,565,568"
cat-9096,hlr,cat-13993,533,"cat-13993,cat-15317,cat-15314","533,533,537"
cat-9099,hlr,cat-13993,531,"cat-13993,cat-15317,cat-15314","531,531,535"
cat-9267,hlr,cat-13993,580,"cat-13993,cat-15317,cat-15314","580,581,584"
cat-14160,hlr,cat-14145,646,"cat-14145,cat-12790,cat-12789","646,648,649"
cat-14174,hlr,cat-14145,640,"cat-14145,cat-12790,cat-12789","640,643,644"
cat-14274,hlr,cat-14145,611,"cat-14145,cat-12789,cat-12790","611,614,614"
cat-14935,hlr,cat-14145,583,"cat-14145,cat-12790,cat-12789","583,586,587"
cat-14944,hlr,cat-14145,582,"cat-14145,cat-12790,cat-12789","582,584,585"
cat-14947,hlr,cat-14145,586,"cat-14145,cat-12789,cat-12790","586,589,589"
cat-15050,hlr,cat-14145,578,"cat-14145,cat-12790,cat-12789","578,580,581"
cat-15674,hlr,cat-14145,590,"cat-14145,cat-12789,cat-12790","590,593,593"
cat-15837,hlr,cat-14145,546,"cat-14145,cat-12790,cat-12789","546,548,549"
cat-19349,hlr,cat-14145,179,"cat-14145,cat-12790,cat-12789","179,180,182"
cat-19374,hlr,cat-14145,176,"cat-14145,cat-12790,cat-12789","176,177,179"
cat-19377,hlr,cat-14145,174,"cat-14145,cat-12790,cat-12789","174,175,177"
cat-19416,hlr,cat-14145,165,"cat-14145,cat-12790,cat-12789","165,166,168"
cat-19419,hlr,cat-12790,168,"cat-12790,cat-14145,cat-12789","168,168,170"
cat-19437,hlr,cat-12790,163,"cat-12790,cat-14145,cat-12789","163,163,165"
cat-19469,hlr,cat-12790,173,"cat-12790,cat-14145,cat-12789","173,173,176"
cat-19567,hlr,cat-14145,194,"cat-14145,cat-12790,cat-12789","194,196,197"
cat-19600,hlr,cat-14145,192,"cat-14145,cat-12790,cat-12789","192,193,195"
cat-19630,hlr,cat-14145,184,"cat-14145,cat-12790,cat-12789","184,185,187"
cat-19838,hlr,cat-14145,230,"cat-14145,cat-12790,cat-12789","230,231,233"
cat-20334,hlr,cat-14145,174,"cat-14145,cat-12789,cat-12790","174,177,179"
cat-20386,hlr,cat-14145,181,"cat-14145,cat-12789,cat-12790","181,184,186"
cat-20402,hlr,cat-14145,183,"cat-14145,cat-12789,cat-12790","183,186,189"
cat-20419,hlr,cat-14145,154,"cat-14145,cat-12789,cat-12790","154,157,158"
cat-20425,hlr,cat-14145,158,"cat-14145,cat-12789,cat-12790","158,162,163"
cat-20432,hlr,cat-14145,165,"cat-14145,cat-12789,cat-12790","165,168,170"
cat-20453,hlr,cat-14145,195,"cat-14145,cat-12789,cat-12790","195,198,200"
cat-20468,hlr,cat-14145,177,"cat-14145,cat-12789,cat-12790","177,180,182"
cat-20500,hlr,cat-14145,155,"cat-14145,cat-12789,cat-12790","155,158,160"
cat-20535,hlr,cat-14145,153,"cat-14145,cat-12789,cat-12790","153,157,158"
cat-20543,hlr,cat-14145,142,"cat-14145,cat-12789,cat-12790","142,146,147"
cat-20545,hlr,cat-14145,141,"cat-14145,cat-12789,cat-12790","141,144,146"
cat-20616,hlr,cat-14145,144,"cat-14145,cat-12789,cat-12790","144,147,149"
cat-20785,hlr,cat-14145,181,"cat-14145,cat-12789,cat-12790","181,185,188"
cat-21121,hlr,cat-14145,199,"cat-14145,cat-12789,cat-12790","199,202,204"
cat-21154,hlr,cat-14145,147,"cat-14145,cat-12789,cat-12790","147,151,152"
cat-21160,hlr,cat-14145,177,"cat-14145,cat-12789,cat-12790","177,181,182"
cat-21409,hlr,cat-14145,203,"cat-14145,cat-12789,cat-12790","203,207,208"
cat-21515,hlr,cat-14145,133,"cat-14145,cat-12789,cat-12790","133,137,137"
cat-21533,hlr,cat-14145,105,"cat-14145,cat-12789,cat-12790","105,108,108"
cat-21546,hlr,cat-14145,90,"cat-14145,cat-12790,cat-12789","90,93,94"
cat-21550,hlr,cat-14145,80,"cat-14145,cat-12789,cat-12790","80,83,83"
cat-21563,hlr,cat-14145,85,"cat-14145,cat-12790,cat-12789","85,88,89"
cat-21588,hlr,cat-14145,118,"cat-14145,cat-12789,cat-12790","118,122,122"
cat-21596,hlr,cat-14145,109,"cat-14145,cat-12789,cat-12790","109,112,112"
cat-21611,hlr,cat-12790,82,"cat-12790,cat-14145,cat-12789","82,82,85"
