id,tag,donor,distSpatial,donors,distSpatials
cat-10033,camels,cat-8036,60,"cat-8036,cat-8266","60,61"
cat-11345,camels,cat-8036,54,"cat-8036,cat-8266","54,55"
cat-13055,camels,cat-8036,112,"cat-8036,cat-8266","112,113"
cat-20687,camels,cat-8036,313,"cat-8036,cat-8266","313,315"
cat-20691,camels,cat-8036,315,"cat-8036,cat-8266","315,316"
cat-20703,camels,cat-8036,311,"cat-8036,cat-8266","311,312"
cat-20718,camels,cat-8036,318,"cat-8036,cat-8266","318,319"
cat-20872,camels,cat-8036,292,"cat-8036,cat-8266","292,293"
cat-25046,camels,cat-8036,214,"cat-8036,cat-8266","214,215"
cat-25091,camels,cat-8036,232,"cat-8036,cat-8266","232,233"
cat-25427,camels,cat-8036,293,"cat-8036,cat-8266","293,295"
cat-25428,camels,cat-8036,298,"cat-8036,cat-8266","298,299"
cat-25429,camels,cat-8036,295,"cat-8036,cat-8266","295,297"
cat-25430,camels,cat-8036,294,"cat-8036,cat-8266","294,296"
cat-25446,camels,cat-8036,285,"cat-8036,cat-8266","285,286"
cat-25478,camels,cat-8036,271,"cat-8036,cat-8266","271,273"
cat-25535,camels,cat-8036,300,"cat-8036,cat-8266","300,301"
cat-25537,camels,cat-8036,303,"cat-8036,cat-8266","303,304"
cat-25539,camels,cat-8036,295,"cat-8036,cat-8266","295,296"
cat-25542,camels,cat-8036,298,"cat-8036,cat-8266","298,299"
cat-25543,camels,cat-8036,301,"cat-8036,cat-8266","301,303"
cat-25550,camels,cat-8036,305,"cat-8036,cat-8266","305,306"
cat-25575,camels,cat-8036,283,"cat-8036,cat-8266","283,284"
cat-25588,camels,cat-8036,277,"cat-8036,cat-8266","277,278"
cat-26343,camels,cat-8036,389,"cat-8036,cat-8266","389,390"
cat-26508,camels,cat-8036,388,"cat-8036,cat-8266","388,389"
cat-26509,camels,cat-8036,387,"cat-8036,cat-8266","387,388"
cat-26518,camels,cat-8036,385,"cat-8036,cat-8266","385,386"
cat-26543,camels,cat-8036,395,"cat-8036,cat-8266","395,397"
cat-26627,camels,cat-8036,374,"cat-8036,cat-8266","374,376"
cat-26645,camels,cat-8036,381,"cat-8036,cat-8266","381,383"
cat-26848,camels,cat-8036,427,"cat-8036,cat-8266","427,428"
cat-27057,camels,cat-8036,422,"cat-8036,cat-8266","422,424"
cat-27139,camels,cat-8036,427,"cat-8036,cat-8266","427,428"
cat-28123,camels,cat-8036,430,"cat-8036,cat-8266","430,431"
cat-28128,camels,cat-8036,437,"cat-8036,cat-8266","437,439"
cat-28176,camels,cat-8036,432,"cat-8036,cat-8266","432,434"
cat-28184,camels,cat-8036,434,"cat-8036,cat-8266","434,436"
cat-28187,camels,cat-8036,437,"cat-8036,cat-8266","437,438"
cat-28196,camels,cat-8036,438,"cat-8036,cat-8266","438,439"
cat-28289,camels,cat-8036,442,"cat-8036,cat-8266","442,443"
cat-28293,camels,cat-8036,436,"cat-8036,cat-8266","436,438"
cat-28297,camels,cat-8036,455,"cat-8036,cat-8266","455,457"
cat-28346,camels,cat-8036,443,"cat-8036,cat-8266","443,444"
cat-28355,camels,cat-8036,450,"cat-8036,cat-8266","450,452"
cat-28356,camels,cat-8036,450,"cat-8036,cat-8266","450,452"
cat-28451,camels,cat-8036,446,"cat-8036,cat-8266","446,447"
cat-28452,camels,cat-8036,441,"cat-8036,cat-8266","441,442"
cat-28457,camels,cat-8036,437,"cat-8036,cat-8266","437,438"
cat-28461,camels,cat-8036,440,"cat-8036,cat-8266","440,442"
cat-28466,camels,cat-8036,447,"cat-8036,cat-8266","447,448"
cat-28467,camels,cat-8036,446,"cat-8036,cat-8266","446,448"
cat-28469,camels,cat-8036,445,"cat-8036,cat-8266","445,446"
cat-28474,camels,cat-8036,450,"cat-8036,cat-8266","450,452"
cat-30388,camels,cat-8036,529,"cat-8036,cat-8266","529,531"
cat-30481,camels,cat-8036,530,"cat-8036,cat-8266","530,531"
cat-30639,camels,cat-8036,481,"cat-8036,cat-8266","481,482"
cat-32319,camels,cat-8036,557,"cat-8036,cat-8266","557,558"
cat-39822,camels,cat-8036,289,"cat-8036,cat-8266","289,290"
cat-6728,camels,cat-8266,32,"cat-8266,cat-8036","32,33"
cat-6739,camels,cat-8266,32,"cat-8266,cat-8036","32,33"
cat-7050,camels,cat-8266,36,"cat-8266,cat-8036","36,37"
cat-7101,camels,cat-8266,28,"cat-8266,cat-8036","28,29"
cat-13328,camels,cat-15576,37,"cat-15576,cat-15029,cat-9692","37,43,71"
cat-13350,camels,cat-15576,32,"cat-15576,cat-15029,cat-9692","32,38,73"
cat-17683,camels,cat-15576,30,"cat-15576,cat-15029,cat-9692","30,35,45"
cat-17694,camels,cat-15576,25,"cat-15576,cat-15029,cat-9692","25,29,37"
cat-17697,camels,cat-15576,21,"cat-15576,cat-15029,cat-9692","21,25,42"
cat-17700,camels,cat-9692,28,"cat-9692,cat-15576,cat-15029","28,31,34"
cat-17714,camels,cat-9692,19,"cat-9692,cat-15576,cat-15029","19,36,37"
cat-18571,camels,cat-9692,17,"cat-9692,cat-15029,cat-15576","17,38,38"
cat-18628,camels,cat-15576,28,"cat-15576,cat-15029,cat-9692","28,30,30"
cat-18630,camels,cat-9692,25,"cat-9692,cat-15576,cat-15029","25,34,36"
cat-20343,camels,cat-15029,27,"cat-15029,cat-15576,cat-9692","27,29,30"
cat-20347,camels,cat-15029,24,"cat-15029,cat-15576,cat-9692","24,26,31"
cat-20352,camels,cat-15029,20,"cat-15029,cat-15576,cat-9692","20,20,34"
cat-20361,camels,cat-15029,18,"cat-15029,cat-15576,cat-9692","18,19,36"
cat-20448,camels,cat-9692,8,"cat-9692,cat-15029,cat-15576","8,48,48"
cat-20922,camels,cat-15029,27,"cat-15029,cat-15576,cat-9692","27,30,39"
cat-21004,camels,cat-9692,12,"cat-9692,cat-15029,cat-15576","12,46,47"
cat-21128,camels,cat-15029,29,"cat-15029,cat-15576,cat-9692","29,33,39"
cat-24893,camels,cat-15576,34,"cat-15576,cat-15029,cat-9692","34,37,87"
cat-24914,camels,cat-15576,46,"cat-15576,cat-15029,cat-9692","46,49,99"
cat-25229,camels,cat-15576,37,"cat-15576,cat-15029,cat-9692","37,41,87"
cat-25257,camels,cat-15576,30,"cat-15576,cat-15029,cat-9692","30,34,80"
cat-25576,camels,cat-15029,39,"cat-15029,cat-15576,cat-9692","39,44,49"
cat-25578,camels,cat-15029,43,"cat-15029,cat-15576,cat-9692","43,48,49"
cat-25580,camels,cat-15029,36,"cat-15029,cat-15576,cat-9692","36,41,44"
cat-25600,camels,cat-15029,29,"cat-15029,cat-15576,cat-9692","29,33,48"
cat-25657,camels,cat-15029,20,"cat-15029,cat-15576,cat-9692","20,25,50"
cat-25709,camels,cat-15029,32,"cat-15029,cat-15576,cat-9692","32,37,46"
cat-25723,camels,cat-15029,27,"cat-15029,cat-15576,cat-9692","27,31,49"
cat-25738,camels,cat-15029,0,"cat-15029,cat-15576,cat-9692","0,5,54"
cat-25739,camels,cat-15576,0,"cat-15576,cat-15029,cat-9692","0,5,54"
cat-30522,camels,cat-9692,232,"cat-9692,cat-15029,cat-15576","232,261,265"
cat-4049,camels,cat-15576,383,"cat-15576,cat-15029,cat-9692","383,387,417"
cat-4363,camels,cat-15576,392,"cat-15576,cat-15029,cat-9692","392,397,425"
cat-4384,camels,cat-15576,389,"cat-15576,cat-15029,cat-9692","389,394,422"
cat-4830,camels,cat-15576,385,"cat-15576,cat-15029,cat-9692","385,390,417"
cat-9468,camels,cat-15576,215,"cat-15576,cat-15029,cat-9692","215,218,261"
cat-13036,camels,cat-9791,153,cat-9791,153
cat-13070,camels,cat-9791,160,cat-9791,160
cat-20382,camels,cat-9791,44,cat-9791,44
cat-20410,camels,cat-9791,48,cat-9791,48
cat-20443,camels,cat-9791,17,cat-9791,17
cat-20524,camels,cat-9791,41,cat-9791,41
cat-20766,camels,cat-9791,44,cat-9791,44
cat-20889,camels,cat-9791,38,cat-9791,38
cat-20923,camels,cat-9791,42,cat-9791,42
cat-20927,camels,cat-9791,42,cat-9791,42
cat-20956,camels,cat-9791,19,cat-9791,19
cat-20973,camels,cat-9791,13,cat-9791,13
cat-20984,camels,cat-9791,9,cat-9791,9
cat-21000,camels,cat-9791,17,cat-9791,17
cat-26368,camels,cat-9791,168,cat-9791,168
cat-26387,camels,cat-9791,170,cat-9791,170
cat-26554,camels,cat-9791,171,cat-9791,171
cat-26567,camels,cat-9791,165,cat-9791,165
cat-40087,camels,cat-9791,34,cat-9791,34
cat-10067,camels,cat-8409,94,"cat-8409,cat-8841","94,95"
cat-10141,camels,cat-8841,43,"cat-8841,cat-8409","43,44"
cat-10186,camels,cat-8409,90,"cat-8409,cat-8841","90,92"
cat-10200,camels,cat-8409,90,"cat-8409,cat-8841","90,92"
cat-10201,camels,cat-8409,95,"cat-8409,cat-8841","95,97"
cat-10246,camels,cat-8409,98,"cat-8409,cat-8841","98,99"
cat-10300,camels,cat-8409,88,"cat-8409,cat-8841","88,89"
cat-10301,camels,cat-8409,90,"cat-8409,cat-8841","90,92"
cat-10304,camels,cat-8409,92,"cat-8409,cat-8841","92,94"
cat-11248,camels,cat-8841,47,"cat-8841,cat-8409","47,48"
cat-12187,camels,cat-8409,44,"cat-8409,cat-8841","44,45"
cat-12259,camels,cat-8409,54,"cat-8409,cat-8841","54,58"
cat-12270,camels,cat-8409,60,"cat-8409,cat-8841","60,64"
cat-12275,camels,cat-8409,59,"cat-8409,cat-8841","59,62"
cat-12276,camels,cat-8409,42,"cat-8409,cat-8841","42,44"
cat-12302,camels,cat-8409,58,"cat-8409,cat-8841","58,59"
cat-12308,camels,cat-8409,59,"cat-8409,cat-8841","59,63"
cat-12312,camels,cat-8409,62,"cat-8409,cat-8841","62,66"
cat-12374,camels,cat-8409,88,"cat-8409,cat-8841","88,92"
cat-12376,camels,cat-8409,84,"cat-8409,cat-8841","84,87"
cat-12398,camels,cat-8409,62,"cat-8409,cat-8841","62,67"
cat-12426,camels,cat-8409,56,"cat-8409,cat-8841","56,59"
cat-12454,camels,cat-8409,31,"cat-8409,cat-8841","31,31"
cat-12487,camels,cat-8409,53,"cat-8409,cat-8841","53,54"
cat-12491,camels,cat-8409,46,"cat-8409,cat-8841","46,47"
cat-12635,camels,cat-8841,13,"cat-8841,cat-8409","13,15"
cat-12653,camels,cat-8409,8,"cat-8409,cat-8841","8,11"
cat-12755,camels,cat-8409,6,"cat-8409,cat-8841","6,6"
cat-13325,camels,cat-8409,82,"cat-8409,cat-8841","82,83"
cat-24936,camels,cat-8409,65,"cat-8409,cat-8841","65,69"
cat-24941,camels,cat-8409,75,"cat-8409,cat-8841","75,79"
cat-24947,camels,cat-8409,85,"cat-8409,cat-8841","85,89"
cat-24962,camels,cat-8409,80,"cat-8409,cat-8841","80,84"
cat-24985,camels,cat-8409,78,"cat-8409,cat-8841","78,82"
cat-25039,camels,cat-8409,85,"cat-8409,cat-8841","85,89"
cat-25042,camels,cat-8409,73,"cat-8409,cat-8841","73,76"
cat-25051,camels,cat-8409,74,"cat-8409,cat-8841","74,78"
cat-25052,camels,cat-8409,70,"cat-8409,cat-8841","70,74"
cat-25129,camels,cat-8409,80,"cat-8409,cat-8841","80,85"
cat-25131,camels,cat-8409,83,"cat-8409,cat-8841","83,87"
cat-25133,camels,cat-8409,85,"cat-8409,cat-8841","85,89"
cat-25243,camels,cat-8409,72,"cat-8409,cat-8841","72,76"
cat-25271,camels,cat-8409,63,"cat-8409,cat-8841","63,68"
cat-4630,camels,cat-8409,172,"cat-8409,cat-8841","172,172"
cat-5277,camels,cat-8841,284,"cat-8841,cat-8409","284,285"
cat-5357,camels,cat-8841,291,"cat-8841,cat-8409","291,292"
cat-5361,camels,cat-8841,283,"cat-8841,cat-8409","283,284"
cat-5368,camels,cat-8841,279,"cat-8841,cat-8409","279,280"
cat-5371,camels,cat-8841,277,"cat-8841,cat-8409","277,279"
cat-5374,camels,cat-8841,276,"cat-8841,cat-8409","276,277"
cat-5411,camels,cat-8841,282,"cat-8841,cat-8409","282,283"
cat-7417,camels,cat-8841,191,"cat-8841,cat-8409","191,192"
cat-9385,camels,cat-8409,118,"cat-8409,cat-8841","118,120"
cat-9387,camels,cat-8409,114,"cat-8409,cat-8841","114,117"
cat-9389,camels,cat-8409,113,"cat-8409,cat-8841","113,114"
cat-9441,camels,cat-8409,122,"cat-8409,cat-8841","122,124"
cat-9458,camels,cat-8409,116,"cat-8409,cat-8841","116,118"
cat-9459,camels,cat-8409,110,"cat-8409,cat-8841","110,112"
cat-9588,camels,cat-8409,114,"cat-8409,cat-8841","114,115"
cat-12806,camels,cat-9851,141,"cat-9851,cat-10079,cat-10078","141,143,144"
cat-13269,camels,cat-9851,136,"cat-9851,cat-10078,cat-10079","136,138,138"
cat-19738,camels,cat-10078,47,"cat-10078,cat-9851,cat-10079","47,47,50"
cat-20490,camels,cat-10079,65,"cat-10079,cat-10078,cat-9851","65,68,70"
cat-20563,camels,cat-10079,67,"cat-10079,cat-10078,cat-9851","67,69,71"
cat-20697,camels,cat-10079,64,"cat-10079,cat-10078,cat-9851","64,65,68"
cat-20749,camels,cat-10079,59,"cat-10079,cat-10078,cat-9851","59,61,64"
cat-20754,camels,cat-10079,60,"cat-10079,cat-10078,cat-9851","60,62,65"
cat-20756,camels,cat-10079,60,"cat-10079,cat-10078,cat-9851","60,62,64"
cat-20758,camels,cat-10079,60,"cat-10079,cat-10078,cat-9851","60,63,65"
cat-20809,camels,cat-10079,73,"cat-10079,cat-10078,cat-9851","73,75,78"
cat-21012,camels,cat-10079,29,"cat-10079,cat-10078,cat-9851","29,30,33"
cat-21029,camels,cat-10079,33,"cat-10079,cat-10078,cat-9851","33,35,38"
cat-21034,camels,cat-10079,29,"cat-10079,cat-10078,cat-9851","29,31,33"
cat-21036,camels,cat-10079,21,"cat-10079,cat-10078,cat-9851","21,23,25"
cat-21317,camels,cat-10078,46,"cat-10078,cat-9851,cat-10079","46,46,49"
cat-25102,camels,cat-10079,140,"cat-10079,cat-9851,cat-10078","140,141,142"
cat-25573,camels,cat-10079,81,"cat-10079,cat-10078,cat-9851","81,83,85"
cat-25831,camels,cat-10079,76,"cat-10079,cat-10078,cat-9851","76,79,81"
cat-27331,camels,cat-10079,75,"cat-10079,cat-10078,cat-9851","75,77,79"
cat-27335,camels,cat-10079,76,"cat-10079,cat-10078,cat-9851","76,78,81"
cat-27782,camels,cat-10078,116,"cat-10078,cat-10079,cat-9851","116,116,119"
cat-20435,camels,cat-7202,205,cat-7202,205
cat-20436,camels,cat-7202,205,cat-7202,205
cat-20517,camels,cat-7202,200,cat-7202,200
cat-20561,camels,cat-7202,205,cat-7202,205
cat-20565,camels,cat-7202,188,cat-7202,188
cat-20787,camels,cat-7202,197,cat-7202,197
cat-20797,camels,cat-7202,198,cat-7202,198
cat-20801,camels,cat-7202,201,cat-7202,201
cat-20803,camels,cat-7202,203,cat-7202,203
cat-20817,camels,cat-7202,205,cat-7202,205
cat-21115,camels,cat-7202,208,cat-7202,208
cat-22112,camels,cat-7202,267,cat-7202,267
cat-22121,camels,cat-7202,269,cat-7202,269
cat-22224,camels,cat-7202,244,cat-7202,244
cat-25822,camels,cat-7202,178,cat-7202,178
cat-25917,camels,cat-7202,212,cat-7202,212
cat-27778,camels,cat-7202,275,cat-7202,275
cat-27785,camels,cat-7202,272,cat-7202,272
cat-25552,camels,cat-15234,221,"cat-15234,cat-14750,cat-12788","221,222,224"
cat-25562,camels,cat-15234,217,"cat-15234,cat-14750,cat-12788","217,218,221"
cat-25663,camels,cat-14750,239,"cat-14750,cat-15234,cat-12788","239,239,242"
cat-26054,camels,cat-14750,169,"cat-14750,cat-15234,cat-12788","169,169,172"
cat-26205,camels,cat-14750,166,"cat-14750,cat-15234,cat-12788","166,166,169"
cat-26321,camels,cat-15234,172,"cat-15234,cat-14750,cat-12788","172,173,176"
cat-26334,camels,cat-15234,146,"cat-15234,cat-14750,cat-12788","146,147,150"
cat-26336,camels,cat-15234,151,"cat-15234,cat-14750,cat-12788","151,152,154"
cat-26363,camels,cat-15234,140,"cat-15234,cat-14750,cat-12788","140,141,144"
cat-26370,camels,cat-15234,137,"cat-15234,cat-14750,cat-12788","137,138,141"
cat-26378,camels,cat-15234,136,"cat-15234,cat-14750,cat-12788","136,137,140"
cat-26389,camels,cat-15234,153,"cat-15234,cat-14750,cat-12788","153,154,157"
cat-26398,camels,cat-15234,147,"cat-15234,cat-14750,cat-12788","147,148,151"
cat-26399,camels,cat-15234,149,"cat-15234,cat-14750,cat-12788","149,150,153"
cat-26425,camels,cat-15234,135,"cat-15234,cat-14750,cat-12788","135,136,138"
cat-26431,camels,cat-15234,163,"cat-15234,cat-14750,cat-12788","163,165,167"
cat-26484,camels,cat-15234,137,"cat-15234,cat-14750,cat-12788","137,138,141"
cat-26497,camels,cat-15234,139,"cat-15234,cat-14750,cat-12788","139,140,143"
cat-26581,camels,cat-15234,133,"cat-15234,cat-14750,cat-12788","133,134,137"
cat-26595,camels,cat-15234,134,"cat-15234,cat-14750,cat-12788","134,135,137"
cat-26623,camels,cat-15234,170,"cat-15234,cat-14750,cat-12788","170,171,173"
cat-26643,camels,cat-15234,157,"cat-15234,cat-14750,cat-12788","157,158,161"
cat-26828,camels,cat-15234,124,"cat-15234,cat-14750,cat-12788","124,125,127"
cat-26909,camels,cat-15234,125,"cat-15234,cat-14750,cat-12788","125,126,128"
cat-28194,camels,cat-14750,60,"cat-14750,cat-15234,cat-12788","60,60,63"
cat-28299,camels,cat-15234,47,"cat-15234,cat-14750,cat-12788","47,48,51"
cat-28383,camels,cat-15234,21,"cat-15234,cat-14750,cat-12788","21,22,25"
cat-32502,camels,cat-12788,47,"cat-12788,cat-14750,cat-15234","47,50,50"
cat-6723,camels,cat-14750,515,"cat-14750,cat-15234,cat-12788","515,516,518"
cat-12133,camels,cat-15266,485,cat-15266,485
cat-25067,camels,cat-15266,357,cat-15266,357
cat-25408,camels,cat-15266,285,cat-15266,285
cat-25453,camels,cat-15266,276,cat-15266,276
cat-25482,camels,cat-15266,278,cat-15266,278
cat-25553,camels,cat-15266,232,cat-15266,232
cat-25555,camels,cat-15266,229,cat-15266,229
cat-25557,camels,cat-15266,231,cat-15266,231
cat-26100,camels,cat-15266,206,cat-15266,206
cat-26322,camels,cat-15266,185,cat-15266,185
cat-26323,camels,cat-15266,190,cat-15266,190
cat-26335,camels,cat-15266,149,cat-15266,149
cat-26504,camels,cat-15266,155,cat-15266,155
cat-26506,camels,cat-15266,157,cat-15266,157
cat-26613,camels,cat-15266,184,cat-15266,184
cat-26614,camels,cat-15266,182,cat-15266,182
cat-26628,camels,cat-15266,181,cat-15266,181
cat-28283,camels,cat-15266,50,cat-15266,50
cat-20358,camels,cat-15588,8,cat-15588,8
cat-20366,camels,cat-15588,9,cat-15588,9
cat-20901,camels,cat-15588,9,cat-15588,9
cat-20904,camels,cat-15588,14,cat-15588,14
cat-25606,camels,cat-15588,5,cat-15588,5
cat-25732,camels,cat-15588,10,cat-15588,10
cat-12323,camels,cat-15024,31,cat-15024,31
cat-12633,camels,cat-15024,113,cat-15024,113
cat-12774,camels,cat-15024,47,cat-15024,47
cat-13332,camels,cat-15024,23,cat-15024,23
cat-13346,camels,cat-15024,19,cat-15024,19
cat-13353,camels,cat-15024,27,cat-15024,27
cat-13354,camels,cat-15024,22,cat-15024,22
cat-20350,camels,cat-15024,35,cat-15024,35
cat-24888,camels,cat-15024,17,cat-15024,17
cat-24926,camels,cat-15024,29,cat-15024,29
cat-24928,camels,cat-15024,23,cat-15024,23
cat-25056,camels,cat-15024,18,cat-15024,18
cat-25221,camels,cat-15024,41,cat-15024,41
cat-25228,camels,cat-15024,29,cat-15024,29
cat-25253,camels,cat-15024,5,cat-15024,5
cat-25618,camels,cat-15024,14,cat-15024,14
cat-25619,camels,cat-15024,10,cat-15024,10
cat-25620,camels,cat-15024,8,cat-15024,8
cat-25621,camels,cat-15024,4,cat-15024,4
cat-25623,camels,cat-15024,4,cat-15024,4
cat-25742,camels,cat-15024,7,cat-15024,7
cat-25750,camels,cat-15024,7,cat-15024,7
cat-25752,camels,cat-15024,11,cat-15024,11
cat-39984,camels,cat-15024,147,cat-15024,147
cat-39989,camels,cat-15024,19,cat-15024,19
cat-4359,camels,cat-15024,379,cat-15024,379
cat-4815,camels,cat-15024,364,cat-15024,364
cat-4822,camels,cat-15024,366,cat-15024,366
cat-4824,camels,cat-15024,367,cat-15024,367
cat-4875,camels,cat-15024,382,cat-15024,382
cat-5635,camels,cat-15024,385,cat-15024,385
cat-7179,camels,cat-15024,291,cat-15024,291
cat-12695,camels,cat-10226,121,"cat-10226,cat-10227,cat-10219","121,122,123"
cat-13180,camels,cat-10219,94,"cat-10219,cat-10226,cat-10227","94,94,96"
cat-17225,camels,cat-10226,60,"cat-10226,cat-10219,cat-10227","60,61,61"
cat-17991,camels,cat-10227,24,"cat-10227,cat-10226,cat-10219","24,25,27"
cat-18025,camels,cat-10227,14,"cat-10227,cat-10226,cat-10219","14,16,19"
cat-18067,camels,cat-10227,36,"cat-10227,cat-10226,cat-10229","36,40,40"
cat-18079,camels,cat-10227,28,"cat-10227,cat-10226,cat-10229","28,32,32"
cat-18093,camels,cat-10227,35,"cat-10227,cat-10229,cat-10226","35,38,39"
cat-18099,camels,cat-10227,30,"cat-10227,cat-10229,cat-10226","30,33,34"
cat-19113,camels,cat-10233,13,"cat-10233,cat-10224,cat-10229","13,14,15"
cat-20319,camels,cat-10224,11,"cat-10224,cat-10229,cat-10227","11,12,15"
cat-11964,camels,cat-10213,227,"cat-10213,cat-10225","227,233"
cat-12856,camels,cat-10213,106,"cat-10213,cat-10225","106,112"
cat-17010,camels,cat-10213,56,"cat-10213,cat-10225","56,61"
cat-17181,camels,cat-10213,61,"cat-10213,cat-10225","61,66"
cat-17297,camels,cat-10213,65,"cat-10213,cat-10225","65,69"
cat-17556,camels,cat-10213,89,"cat-10213,cat-10225","89,95"
cat-17599,camels,cat-10213,34,"cat-10213,cat-10225","34,40"
cat-17746,camels,cat-10213,62,"cat-10213,cat-10225","62,67"
cat-19052,camels,cat-10213,49,"cat-10213,cat-10225","49,50"
cat-19166,camels,cat-10213,55,"cat-10213,cat-10225","55,56"
cat-19559,camels,cat-10213,48,"cat-10213,cat-10225","48,49"
cat-19560,camels,cat-10213,50,"cat-10213,cat-10225","50,51"
cat-19562,camels,cat-10213,52,"cat-10213,cat-10225","52,53"
cat-19752,camels,cat-10213,40,"cat-10213,cat-10225","40,41"
cat-19760,camels,cat-10213,46,"cat-10213,cat-10225","46,47"
cat-21094,camels,cat-10213,107,"cat-10213,cat-10225","107,109"
cat-21296,camels,cat-10213,55,"cat-10213,cat-10225","55,59"
cat-22091,camels,cat-10213,146,"cat-10213,cat-10225","146,146"
cat-24720,camels,cat-10213,66,"cat-10213,cat-10225","66,66"
cat-24857,camels,cat-10213,66,"cat-10213,cat-10225","66,66"
cat-13336,camels,cat-14569,11,"cat-14569,cat-15025,cat-12672","11,12,14"
cat-13348,camels,cat-14569,9,"cat-14569,cat-15025,cat-12672","9,11,12"
cat-20353,camels,cat-15026,24,"cat-15026,cat-15574,cat-12672","24,27,29"
cat-20354,camels,cat-15026,21,"cat-15026,cat-15574,cat-12672","21,23,25"
cat-20906,camels,cat-15026,33,"cat-15026,cat-15574,cat-12672","33,35,38"
cat-25225,camels,cat-14569,35,"cat-14569,cat-15025,cat-12672","35,37,39"
cat-25728,camels,cat-15026,35,"cat-15026,cat-15574,cat-12672","35,37,40"
cat-25740,camels,cat-15026,6,"cat-15026,cat-15574,cat-12672","6,8,11"
cat-4802,camels,cat-14569,368,"cat-14569,cat-15025,cat-12672","368,369,370"
cat-4804,camels,cat-14569,371,"cat-14569,cat-15025,cat-12672","371,371,373"
cat-4813,camels,cat-14569,363,"cat-14569,cat-15025,cat-12672","363,364,365"
cat-5465,camels,cat-14569,396,"cat-14569,cat-15025,cat-12672","396,397,398"
cat-20357,camels,cat-15575,12,"cat-15575,cat-15584,cat-9790","12,12,34"
cat-20506,camels,cat-15584,21,"cat-15584,cat-15575,cat-9790","21,24,26"
cat-20900,camels,cat-15584,15,"cat-15584,cat-15575,cat-9790","15,18,33"
cat-25671,camels,cat-15584,0,"cat-15584,cat-15575,cat-9790","0,6,46"
cat-24894,camels,cat-14569,27,"cat-14569,cat-15025,cat-12672","27,29,31"
cat-24900,camels,cat-14569,36,"cat-14569,cat-15025,cat-12672","36,38,40"
cat-24884,camels,cat-12676,19,"cat-12676,cat-12677","19,21"
cat-25660,camels,cat-12677,22,"cat-12677,cat-12676","22,25"
cat-13323,camels,cat-12674,18,"cat-12674,cat-15022","18,22"
cat-12094,camels,cat-6058,88,"cat-6058,cat-10215,cat-12842","88,188,461"
cat-15768,camels,cat-6058,97,"cat-6058,cat-10215,cat-14462","97,310,596"
cat-15774,camels,cat-6058,94,"cat-6058,cat-10215,cat-12843","94,307,596"
cat-15778,camels,cat-6058,90,"cat-6058,cat-10215,cat-14145","90,303,551"
cat-15779,camels,cat-6058,89,"cat-6058,cat-10215,cat-14462","89,302,588"
cat-17488,camels,cat-10215,71,"cat-10215,cat-6058,cat-12842","71,177,333"
cat-19184,camels,cat-12846,220,cat-12846,220
cat-19192,camels,cat-10215,82,cat-10215,82
cat-20130,camels,cat-10215,87,"cat-10215,cat-12846","87,223"
cat-20180,camels,cat-12846,221,cat-12846,221
cat-20221,camels,cat-12846,220,cat-12846,220
cat-21168,camels,cat-10215,136,"cat-10215,cat-12842,cat-12846","136,215,225"
cat-21170,camels,cat-10215,137,"cat-10215,cat-12842,cat-12846","137,219,228"
cat-21176,camels,cat-10215,116,"cat-10215,cat-14462,cat-12842","116,237,240"
cat-21248,camels,cat-10215,104,"cat-10215,cat-14145,cat-14462","104,189,236"
cat-21447,camels,cat-10215,75,"cat-10215,cat-14462,cat-13993","75,236,238"
cat-21449,camels,cat-10215,84,"cat-10215,cat-14145,cat-12789","84,189,192"
cat-21460,camels,cat-10215,82,"cat-10215,cat-12842,cat-12843","82,243,243"
cat-21466,camels,cat-10215,101,"cat-10215,cat-14462,cat-12842","101,230,234"
cat-21474,camels,cat-10215,90,"cat-10215,cat-12842,cat-12843","90,247,248"
cat-21479,camels,cat-10215,94,"cat-10215,cat-14462,cat-12842","94,245,249"
cat-21485,camels,cat-10215,67,"cat-10215,cat-12842,cat-12843","67,253,254"
cat-21490,camels,cat-10215,70,"cat-10215,cat-14462,cat-12842","70,246,250"
cat-23490,camels,cat-10215,100,"cat-10215,cat-12846","100,216"
cat-23527,camels,cat-10215,97,"cat-10215,cat-12846","97,219"
cat-33527,camels,cat-10215,121,cat-10215,121
cat-39846,camels,cat-10215,303,"cat-10215,cat-6058,cat-12842","303,365,397"
cat-39847,camels,cat-10215,303,"cat-10215,cat-12846","303,414"
cat-39855,camels,cat-10215,301,"cat-10215,cat-12846","301,413"
cat-9210,camels,cat-6058,97,"cat-6058,cat-10215,cat-12842","97,301,584"
cat-17077,camels,cat-12845,329,"cat-12845,cat-16885","329,364"
cat-17079,camels,cat-14190,325,"cat-14190,cat-12844,cat-12845","325,329,331"
cat-17486,camels,cat-14190,332,"cat-14190,cat-12844,cat-12845","332,335,338"
cat-17487,camels,cat-12845,336,"cat-12845,cat-16885","336,370"
cat-17491,camels,cat-14748,301,"cat-14748,cat-14190,cat-12844","301,333,337"
cat-17495,camels,cat-14190,331,"cat-14190,cat-12844,cat-12845","331,334,336"
cat-17498,camels,cat-12845,334,"cat-12845,cat-16885","334,365"
cat-17499,camels,cat-16885,363,cat-16885,363
cat-17504,camels,cat-16885,363,cat-16885,363
cat-17510,camels,cat-14190,327,"cat-14190,cat-12844,cat-12845","327,331,333"
