id,toid,type,areasqkm,gages
cat-14102,nex-14103,network,13.7650449690515,01135500
cat-14103,nex-14104,network,22.3420566104719,01135500
cat-15152,nex-15153,network,4.04055099905601,01135500
cat-16281,nex-14104,network,4.47524744855943,01135500
cat-14104,nex-14105,network,29.7378005264394,01135500
cat-16978,nex-14105,network,17.7673549679731,01135500
cat-16977,nex-14105,network,0.21915020700188,01135500
cat-14105,nex-14106,network,5.98184831253953,01135500
cat-15391,nex-15392,network,10.1502090541739,01135500
cat-16993,nex-14502,network,9.54000064344241,01135500
cat-14498,nex-14499,network,20.6068474799616,01135500
cat-16991,nex-14499,network,16.4808023760533,01135500
cat-16992,nex-14500,network,10.143446971431,01135500
cat-14969,nex-14970,network,15.0718595086235,01135500
cat-14970,nex-14500,network,10.672646984987,01135500
cat-14500,nex-14501,network,20.4799421069822,01135500
cat-16994,nex-14502,network,17.0703064349507,01135500
cat-14502,nex-14503,network,6.23520531459997,01135500
cat-16995,nex-14503,network,7.40069786691794,01135500
cat-14503,nex-13906,network,11.3211020655652,01135500
cat-13900,nex-13901,network,3.78764838895074,01135500
cat-16288,nex-15397,network,4.66290184949753,01135500
cat-13901,nex-13902,network,10.6474527135261,01135500
cat-13902,nex-13903,network,11.8120483890365,01135500
cat-14966,nex-14967,network,6.28830614251396,01135500
cat-15396,nex-14967,network,3.59504735401973,01135500
cat-13903,nex-13904,network,11.7369045225267,01135500
cat-17008,nex-17009,network,16.8893944984341,01135500
cat-17009,nex-13904,network,7.30980774448863,01135500
cat-13904,nex-13905,network,6.28155491396569,01135500
cat-17007,nex-15394,network,4.46174977049693,01135500
cat-15393,nex-15394,network,7.90559998649697,01135500
cat-15394,nex-15395,network,35.3587435559797,01135500
cat-13905,nex-13906,network,4.89059062655867,01135500
cat-14582,nex-14583,network,7.53209822246385,01135500
cat-16286,nex-14583,network,7.74359717859016,01135500
cat-16988,nex-16286,network,7.47315422095691,01135500
cat-14583,nex-14584,network,7.34624761952352,01135500
cat-16987,nex-14584,network,9.90045018781496,01135500
cat-14584,nex-14585,network,3.87135243899597,01135500
cat-17006,nex-16285,network,8.25074693103214,01135500
cat-16986,nex-14585,network,2.49344883899206,01135500
cat-14585,nex-14586,network,16.1095538609987,01135500
cat-16989,nex-14586,network,7.1261962020442,01135500
cat-14586,nex-14587,network,4.49550422548389,01135500
cat-17005,nex-14587,network,13.9671041716491,01135500
cat-16990,nex-14587,network,7.00874852397788,01135500
cat-14587,nex-13907,network,7.74719545946269,01135500
cat-13907,nex-13908,network,6.16590467550686,01135500
cat-15149,nex-15150,network,19.1852976334574,01135500
cat-16284,nex-15150,network,4.88790071101248,01135500
cat-16985,nex-15151,network,4.35150491855221,01135500
cat-15151,nex-13908,network,8.0252960400324,01135500
cat-16996,nex-16291,network,9.53145302849078,01135500
cat-16290,nex-16291,network,8.73900065257458,01135500
cat-16291,nex-13909,network,11.1037509179661,01135500
cat-13909,nex-13910,network,22.5935922511119,01135500
cat-16984,nex-13910,network,8.14500093598658,01135500
cat-13911,nex-13912,network,2.30714867701584,01135500
cat-17004,nex-14807,network,5.9571043965663,01135500
cat-14806,nex-14807,network,13.5908978985634,01135500
cat-16998,nex-16293,network,11.1761939743923,01135500
cat-15398,nex-15399,network,10.9390547924563,01135500
cat-15399,nex-15400,network,4.55489900101402,01135500
cat-15400,nex-14808,network,12.9469547025083,01135500
cat-16997,nex-16292,network,7.77015793353622,01135500
cat-14808,nex-14809,network,5.8603468733994,01135500
cat-13912,nex-13913,network,12.3214370130752,01135500
cat-15388,nex-13913,network,6.72120185848452,01135500
cat-13913,nex-13914,network,4.87169747099489,01135500
cat-10620,nex-10523,network,18.4324588784272,01064801
cat-10455,nex-10456,network,14.8945578029773,01064801
cat-10456,nex-10457,network,13.2862511159752,01064801
cat-10457,nex-10458,network,11.8552497795106,01064801
cat-10521,nex-10522,network,16.0343975610324,01064801
cat-10654,nex-10655,network,15.0237077985025,01064801
cat-10682,nex-10458,network,11.0920455224583,01064801
cat-10700,nex-10457,network,8.36009737650004,01064801
cat-10722,nex-10457,network,10.8697457564264,01064801
cat-10862,nex-10523,network,3.36779628299983,01064801
cat-10522,nex-10523,network,3.22019839805908,01064801
cat-10619,nex-10521,network,5.96879518503064,01064801
cat-10683,nex-10456,network,2.61180103498545,01064801
cat-10947,nex-10683,network,3.10769565301652,01064801
cat-10948,nex-10722,network,3.26924914502099,01064801
cat-10946,nex-10700,network,3.30885089101584,01064801
cat-10655,nex-10523,network,5.12774845199366,01064801
cat-10950,nex-10522,network,1.75409861398152,01064801
cat-10951,nex-10620,network,3.04694503199466,01064801
cat-10949,nex-10523,network,2.04120456296381,01064801
cat-10523,nex-10457,network,8.08651088102312,01064801
cat-10952,nex-10458,network,4.62420146244892,01064801
cat-10945,nex-10682,network,4.00544585550597,01064801
cat-10944,nex-10458,network,1.62360040050491,01064801
cat-7601,nex-7602,network,18.6961579109754,01057000
cat-7602,nex-7603,network,16.3943929664756,01057000
cat-7603,nex-7604,network,6.50565098547351,01057000
cat-8390,nex-7603,network,17.7799397310893,01057000
cat-8518,nex-8519,network,6.32925265041518,01057000
cat-8636,nex-8637,network,30.4254081854947,01057000
cat-8855,nex-8518,network,19.3959010305298,01057000
cat-9151,nex-9152,network,3.27465284392498,01057000
cat-9152,nex-7602,network,13.8914998650133,01057000
cat-8389,nex-8390,network,6.75224876700342,01057000
cat-8519,nex-7602,network,5.33115008095548,01057000
cat-8856,nex-8857,network,3.52259800649206,01057000
cat-8857,nex-8858,network,9.98549574291122,01057000
cat-9572,nex-8858,network,11.0749504950678,01057000
cat-8858,nex-7603,network,10.9710021015701,01057000
cat-8635,nex-8636,network,3.00105265946388,01057000
cat-8637,nex-7604,network,8.34255061652801,01057000
cat-11810,nex-11811,network,19.496700688549,01078000
cat-11811,nex-11812,network,12.0114010034733,01078000
cat-11812,nex-11813,network,13.2668892989916,01078000
cat-11813,nex-11814,network,9.09764914957768,01078000
cat-11814,nex-11815,network,13.5526538339466,01078000
cat-12217,nex-11814,network,11.2054458059388,01078000
cat-12218,nex-12219,network,15.506544577437,01078000
cat-12220,nex-11814,network,10.5223479120292,01078000
cat-12298,nex-11814,network,13.8604626763972,01078000
cat-12383,nex-11814,network,5.94539904150755,01078000
cat-12516,nex-11813,network,7.66574883008137,01078000
cat-12722,nex-11815,network,5.93865782999972,01078000
cat-13013,nex-11815,network,3.73049892459228,01078000
cat-13014,nex-11814,network,4.22324972097707,01078000
cat-13017,nex-12391,network,3.89654409150973,01078000
cat-13018,nex-12298,network,3.66884734944873,01078000
cat-13019,nex-12220,network,3.78584770947391,01078000
cat-13020,nex-11815,network,4.96889879397321,01078000
cat-12391,nex-12392,network,5.0305546619882,01078000
cat-12720,nex-12218,network,4.44015591298829,01078000
cat-13015,nex-11814,network,3.6508514624951,01078000
cat-13352,nex-11811,network,11.2837428494221,01078000
cat-13351,nex-12219,network,1.80270227242099,01078000
cat-12219,nex-11812,network,3.07889820007431,01078000
cat-13353,nex-12392,network,6.18704801551652,01078000
cat-12392,nex-11812,network,8.71244886149077,01078000
cat-13354,nex-11811,network,7.47225170101652,01078000
cat-13355,nex-11812,network,2.15505119250684,01078000
cat-12721,nex-11813,network,3.74085010801336,01078000
cat-13016,nex-12217,network,3.05594927999514,01078000
cat-13350,nex-11815,network,3.56625277646008,01078000
cat-19282,nex-19283,network,16.4614471334088,01201487
cat-19341,nex-19281,network,10.5537132389933,01201487
cat-19367,nex-19341,network,5.81625065242766,01201487
cat-19401,nex-19282,network,11.4111035189778,01201487
cat-19427,nex-19280,network,10.7244074250033,01201487
cat-19492,nex-19282,network,6.11369432543147,01201487
cat-19512,nex-19427,network,5.46479804248461,01201487
cat-19513,nex-19281,network,4.07834689505614,01201487
cat-19517,nex-19282,network,12.0352441005487,01201487
cat-19549,nex-19492,network,6.66675575542991,01201487
cat-19617,nex-19367,network,3.62700092020662,01201487
cat-19684,nex-19282,network,4.02570294296665,01201487
cat-19685,nex-19517,network,6.98040372146049,01201487
cat-19793,nex-19282,network,4.62330216903749,01201487
cat-19797,nex-19283,network,6.53399863655448,01201487
cat-19279,nex-19280,network,3.76425011245221,01201487
cat-19281,nex-19282,network,6.62129524340808,01201487
cat-19544,nex-19281,network,3.62250298801994,01201487
cat-19792,nex-19401,network,3.03524982906809,01201487
cat-19794,nex-19281,network,4.3983035369722,01201487
cat-19278,nex-19279,network,10.4284474904526,01201487
cat-19280,nex-19281,network,10.884149518584,01201487
cat-19686,nex-19617,network,3.54760678997104,01201487
cat-8513,nex-7823,network,14.4162049770674,01054300
cat-7818,nex-7819,network,8.91314129698983,01054300
cat-7822,nex-7823,network,12.2224467959928,01054300
cat-7825,nex-7826,network,5.56335184949511,01054300
cat-8397,nex-7825,network,9.92610192608349,01054300
cat-8617,nex-7820,network,6.27029437951051,01054300
cat-9122,nex-7820,network,7.2602972864518,01054300
cat-9165,nex-7823,network,14.8185034109874,01054300
cat-9182,nex-9183,network,5.0202016559732,01054300
cat-9183,nex-8617,network,5.53814851951325,01054300
cat-9557,nex-7819,network,4.57875428850783,01054300
cat-7819,nex-7820,network,14.6569569525689,01054300
cat-7820,nex-7821,network,5.2609512960366,01054300
cat-7821,nex-7822,network,15.3297040544115,01054300
cat-8511,nex-8512,network,10.33786061997,01054300
cat-9556,nex-8512,network,5.20200678142285,01054300
cat-9121,nex-8511,network,4.24754679146103,01054300
cat-8512,nex-8513,network,14.7676500000277,01054300
cat-7823,nex-7824,network,4.0684444065073,01054300
cat-9169,nex-9170,network,3.11670254698633,01054300
cat-9170,nex-7824,network,17.4653999505782,01054300
cat-7824,nex-7825,network,8.25840355498018,01054300
cat-8394,nex-8395,network,15.7923141749579,01054300
cat-8395,nex-8396,network,6.34138932600728,01054300
cat-9554,nex-8396,network,12.0428988885158,01054300
cat-8396,nex-8397,network,18.2061056968538,01054300
cat-9584,nex-8397,network,14.8607982720626,01054300
cat-9555,nex-7825,network,13.3996495769977,01054300
cat-9179,nex-9180,network,3.37994659350449,01054300
cat-9180,nex-9181,network,18.1925964901331,01054300
cat-9181,nex-7825,network,25.1072934524343,01054300
cat-9120,nex-7826,network,13.2700531679454,01054300
cat-11902,nex-11903,network,13.1395532805536,01077400
cat-13007,nex-11903,network,9.44909988297106,01077400
cat-13008,nex-11903,network,7.0402469220489,01077400
cat-11901,nex-11902,network,10.6141549319574,01077400
cat-13343,nex-11902,network,2.04974854651916,01077400
cat-13006,nex-11903,network,3.21794745746356,01077400
cat-13344,nex-13008,network,4.80915903598152,01077400
cat-13342,nex-11903,network,4.95720326694877,01077400
cat-11903,nex-11904,network,5.58224987852476,01077400
cat-13341,nex-11904,network,4.57514654394428,01077400
cat-13826,nex-13827,network,9.00810041402428,01187300
cat-15173,nex-13828,network,13.0833006659208,01187300
cat-13827,nex-13828,network,4.4765992979551,01187300
cat-13825,nex-13826,network,9.94950072903102,01187300
cat-16362,nex-13825,network,4.16295164255121,01187300
cat-16361,nex-13826,network,3.24899964451942,01187300
cat-15779,nex-13827,network,6.2212481009307,01187300
cat-16360,nex-13827,network,3.93930201151186,01187300
cat-13650,nex-13651,network,11.7166433697405,01144000
cat-13651,nex-13652,network,11.0794517947139,01144000
cat-13653,nex-13654,network,9.33750154801665,01144000
cat-13657,nex-13658,network,14.230802069912,01144000
cat-13661,nex-13662,network,5.6317503464245,01144000
cat-13662,nex-13663,network,9.56024946902508,01144000
cat-13663,nex-13664,network,11.0956594635103,01144000
cat-13665,nex-13666,network,8.73269263804799,01144000
cat-13897,nex-13898,network,12.4816522905338,01144000
cat-13898,nex-13899,network,15.8917538968208,01144000
cat-13939,nex-13662,network,11.3386574655292,01144000
cat-13959,nex-13960,network,11.17575286658,01144000
cat-13960,nex-13663,network,13.9607941184973,01144000
cat-14235,nex-14236,network,12.6049453830194,01144000
cat-14295,nex-14296,network,12.6502978951482,01144000
cat-14296,nex-14297,network,12.7799938800062,01144000
cat-14359,nex-13667,network,21.0838469579639,01144000
cat-14360,nex-14361,network,15.3819071415224,01144000
cat-14361,nex-13660,network,14.2865935964746,01144000
cat-14411,nex-14412,network,10.2491987985713,01144000
cat-14478,nex-13658,network,10.845001692059,01144000
cat-14569,nex-14570,network,11.9317547295144,01144000
cat-14678,nex-14679,network,10.1344512014814,01144000
cat-14679,nex-14680,network,10.4953457924941,01144000
cat-14794,nex-14795,network,9.65644349217052,01144000
cat-14795,nex-13654,network,15.3296922690415,01144000
cat-14939,nex-14940,network,6.6402056114644,01144000
cat-14942,nex-14943,network,10.0772992529335,01144000
cat-14944,nex-13662,network,8.94554735850772,01144000
cat-14945,nex-13959,network,8.85240271803482,01144000
cat-15124,nex-13937,network,16.2238559624947,01144000
cat-15125,nex-15126,network,10.5027252189084,01144000
cat-15350,nex-13960,network,9.22950090001577,01144000
cat-15353,nex-13659,network,10.2474074070122,01144000
cat-15354,nex-14477,network,10.0845016740344,01144000
cat-15357,nex-13654,network,7.47315112947306,01144000
cat-15658,nex-14569,network,4.89599332652636,01144000
cat-15659,nex-13665,network,7.36964496447366,01144000
cat-15662,nex-13897,network,12.3079554809511,01144000
cat-15666,nex-13937,network,11.6149409370642,01144000
cat-15674,nex-14236,network,7.20899226453648,01144000
cat-15678,nex-13655,network,6.57944645846736,01144000
cat-15679,nex-13660,network,5.90534630548378,01144000
cat-15682,nex-13664,network,11.0488494914438,01144000
cat-15685,nex-13665,network,8.34075377092767,01144000
cat-15686,nex-13666,network,5.75459586448139,01144000
cat-16167,nex-13664,network,8.72145450007084,01144000
cat-16172,nex-13960,network,8.47439503646471,01144000
cat-16173,nex-13959,network,10.0696529430281,01144000
cat-16175,nex-13959,network,7.82279845651696,01144000
cat-16179,nex-13936,network,9.74430067496863,01144000
cat-16181,nex-14296,network,3.97845167404146,01144000
cat-16184,nex-13659,network,5.51744881202201,01144000
cat-16188,nex-14237,network,15.988060570539,01144000
cat-16189,nex-14234,network,5.37524828770053,01144000
cat-16198,nex-14412,network,16.8979438439146,01144000
cat-13652,nex-13653,network,9.50670151192326,01144000
cat-13654,nex-13655,network,8.52436006192902,01144000
cat-13655,nex-13656,network,9.83700157503885,01144000
cat-13659,nex-13660,network,8.34795353252181,01144000
cat-13660,nex-13661,network,6.0885048194738,01144000
cat-13664,nex-13665,network,10.6096485013696,01144000
cat-13666,nex-13667,network,8.73450396906667,01144000
cat-13896,nex-13897,network,12.0622460579059,01144000
cat-13899,nex-13664,network,6.70634840252799,01144000
cat-13935,nex-13936,network,9.5283012824592,01144000
cat-13936,nex-13937,network,11.7922539014932,01144000
cat-13938,nex-13939,network,14.3666958554327,01144000
cat-13953,nex-13954,network,5.5297022640866,01144000
cat-13956,nex-13957,network,7.6549484924345,01144000
cat-13957,nex-13958,network,8.71245675898057,01144000
cat-13958,nex-13959,network,9.33524100891264,01144000
cat-14234,nex-14235,network,5.77201244220699,01144000
cat-14236,nex-14237,network,8.04735052643942,01144000
cat-14297,nex-13937,network,0.80414859154056,01144000
cat-14410,nex-14411,network,9.25289738094878,01144000
cat-14412,nex-13661,network,8.41635343348611,01144000
cat-14477,nex-14478,network,8.20215107555318,01144000
cat-14938,nex-13897,network,17.1366749132957,01144000
cat-15121,nex-13898,network,9.42840314557765,01144000
cat-15126,nex-14237,network,5.2812004454581,01144000
cat-15129,nex-13666,network,8.06040156149116,01144000
cat-15348,nex-13665,network,5.65784847447086,01144000
cat-15349,nex-13898,network,4.91984753393564,01144000
cat-15356,nex-13652,network,5.34105217806208,01144000
cat-15663,nex-13898,network,8.19451097556122,01144000
cat-15664,nex-13664,network,3.2651961209531,01144000
cat-15667,nex-13936,network,5.2137047519842,01144000
cat-15668,nex-14296,network,4.94009953199132,01144000
cat-15669,nex-13939,network,3.68010086399147,01144000
cat-15672,nex-14942,network,8.05466220467068,01144000
cat-15681,nex-13660,network,8.76149306099412,01144000
cat-15683,nex-13664,network,7.48169801547804,01144000
cat-15684,nex-14679,network,8.8222545900366,01144000
cat-15687,nex-13958,network,6.62039149499261,01144000
cat-15688,nex-13652,network,8.8078590764647,01144000
cat-16169,nex-13897,network,11.469593317504,01144000
cat-16177,nex-13936,network,4.50405016645148,01144000
cat-16178,nex-13936,network,6.86564925309184,01144000
cat-16180,nex-14297,network,10.2109481460355,01144000
cat-16182,nex-14296,network,11.5760492712307,01144000
cat-16183,nex-14296,network,13.6750477410492,01144000
cat-16185,nex-14360,network,4.08464860497484,01144000
cat-16186,nex-15671,network,3.15119954306149,01144000
cat-16187,nex-14943,network,9.92414532847883,01144000
cat-16190,nex-14235,network,1.8063005804776,01144000
cat-16191,nex-13655,network,3.05639914952912,01144000
cat-16192,nex-13654,network,7.93574280896117,01144000
cat-16194,nex-13653,network,4.70024099106953,01144000
cat-16195,nex-13653,network,5.56109460444471,01144000
cat-16199,nex-14412,network,3.94515204302143,01144000
cat-16200,nex-13665,network,3.36554559905294,01144000
cat-16810,nex-15348,network,3.57435079198503,01144000
cat-13895,nex-13896,network,13.5058518627164,01144000
cat-16820,nex-13896,network,12.3380931600512,01144000
cat-16819,nex-13897,network,7.56764876703083,01144000
cat-15661,nex-14938,network,4.54769984697684,01144000
cat-16821,nex-16169,network,6.6451559985314,01144000
cat-16170,nex-15663,network,5.22898986597514,01144000
cat-16822,nex-16170,network,5.02605210607558,01144000
cat-15120,nex-15121,network,7.29405191700166,01144000
cat-16818,nex-15120,network,3.02129828548568,01144000
cat-16817,nex-15121,network,2.78459933397266,01144000
cat-15660,nex-13897,network,2.89620069295338,01144000
cat-16816,nex-15660,network,3.03615144455254,01144000
cat-16823,nex-15349,network,3.10319911803037,01144000
cat-16168,nex-13898,network,8.56574311496164,01144000
cat-16815,nex-16168,network,3.82230105749172,01144000
cat-16824,nex-13899,network,4.90635436504659,01144000
cat-16814,nex-13899,network,4.88879482051798,01144000
cat-16825,nex-13899,network,10.0556951760478,01144000
cat-16826,nex-13899,network,7.03664931593958,01144000
cat-16813,nex-13899,network,7.11225610657591,01144000
cat-16812,nex-13899,network,5.88285250646936,01144000
cat-16885,nex-13899,network,9.20295014851622,01144000
cat-16827,nex-13899,network,4.40909505907084,01144000
cat-16171,nex-13899,network,4.12335161104137,01144000
cat-16811,nex-13664,network,4.5238456799733,01144000
cat-15351,nex-13954,network,4.00905024542387,01144000
cat-13954,nex-13955,network,11.5267523117405,01144000
cat-16832,nex-13955,network,2.76570639448746,01144000
cat-13955,nex-13956,network,7.84485495448804,01144000
cat-15122,nex-15123,network,5.01974951844229,01144000
cat-15665,nex-15123,network,5.62545467502302,01144000
cat-15123,nex-13956,network,5.95214500500217,01144000
cat-16174,nex-13957,network,5.92245305105895,01144000
cat-16831,nex-15687,network,3.48345698400797,01144000
cat-16204,nex-16205,network,8.85600153902218,01144000
cat-16205,nex-13958,network,9.1502963954936,01144000
cat-16830,nex-13960,network,3.16080571495746,01144000
cat-16829,nex-13663,network,5.21955054450294,01144000
cat-16828,nex-13663,network,3.97125376196092,01144000
cat-16833,nex-13663,network,3.09329478005791,01144000
cat-16847,nex-16182,network,6.36972064749649,01144000
cat-16848,nex-14295,network,3.07935322648194,01144000
cat-13933,nex-13934,network,7.7401456298241,01144000
cat-16843,nex-13933,network,5.88136684196212,01144000
cat-16842,nex-13934,network,11.8224006331805,01144000
cat-13934,nex-13935,network,11.0966301779539,01144000
cat-16841,nex-13935,network,12.2138960360245,01144000
cat-16840,nex-13936,network,10.1465993115093,01144000
cat-16844,nex-13936,network,11.6291182049395,01144000
cat-16845,nex-13936,network,5.16645291597873,01144000
cat-16839,nex-13936,network,3.42674280898736,01144000
cat-16838,nex-13936,network,4.13325015752921,01144000
cat-16846,nex-13937,network,5.97690907649818,01144000
cat-16883,nex-13937,network,14.1808522589832,01144000
cat-13937,nex-13938,network,1.9458001664903,01144000
cat-16837,nex-13938,network,3.86909900099242,01144000
cat-16882,nex-13939,network,6.39224905497707,01144000
cat-16836,nex-14941,network,2.44575449099879,01144000
cat-16835,nex-14939,network,5.17994958147195,01144000
cat-16834,nex-14940,network,1.64115081902693,01144000
cat-14940,nex-14941,network,10.439998506013,01144000
cat-14941,nex-13939,network,8.14184682756037,01144000
cat-16886,nex-13662,network,19.9430974709398,01144000
cat-15355,nex-15356,network,12.0266950544597,01144000
cat-15677,nex-13651,network,6.60690365851645,01144000
cat-16866,nex-13653,network,3.88484898298333,01144000
cat-16867,nex-16195,network,5.46525517497769,01144000
cat-16865,nex-14795,network,10.9881081315342,01144000
cat-15675,nex-15676,network,10.1320152006446,01144000
cat-16193,nex-15676,network,2.69820019803262,01144000
cat-15676,nex-13653,network,4.92749813690035,01144000
cat-16864,nex-13653,network,3.65625189452931,01144000
cat-16868,nex-13654,network,12.1715939519277,01144000
cat-16869,nex-13655,network,9.11970142216191,01144000
cat-16861,nex-14236,network,3.68505026553866,01144000
cat-16862,nex-14236,network,5.62320468897811,01144000
cat-16860,nex-15126,network,1.32840484655376,01144000
cat-16859,nex-15125,network,7.91459739672802,01144000
cat-15673,nex-15674,network,6.64073376415159,01144000
cat-16858,nex-15674,network,2.39985527392353,01144000
cat-16863,nex-14237,network,7.31969329051218,01144000
cat-16857,nex-14237,network,1.22130069750245,01144000
cat-14237,nex-13655,network,3.50685558452512,01144000
cat-16870,nex-13656,network,5.24024848348989,01144000
cat-16887,nex-13656,network,10.1529039780024,01144000
cat-13656,nex-13657,network,4.35509640897649,01144000
cat-16871,nex-13657,network,3.34934739450148,01144000
cat-16872,nex-13658,network,5.68574718746111,01144000
cat-16854,nex-16187,network,3.08250732149363,01144000
cat-16855,nex-14943,network,4.40594894253701,01144000
cat-16856,nex-14943,network,4.23629874455497,01144000
cat-14943,nex-14478,network,6.24555073344907,01144000
cat-14475,nex-14476,network,3.77640201596026,01144000
cat-16852,nex-14476,network,2.43449938078291,01144000
cat-14476,nex-14477,network,10.5268413554875,01144000
cat-16853,nex-14477,network,8.17370047900791,01144000
cat-15670,nex-15671,network,3.26824339646275,01144000
cat-15671,nex-14478,network,7.63289990548548,01144000
cat-16884,nex-13658,network,11.0142014939524,01144000
cat-16851,nex-13658,network,6.67799672849742,01144000
cat-13658,nex-13659,network,9.73124503657156,01144000
cat-16873,nex-13659,network,2.75760025193419,01144000
cat-16849,nex-14361,network,2.74815310048702,01144000
cat-15352,nex-15353,network,6.06825048600593,01144000
cat-16850,nex-15353,network,1.4345941634813,01144000
cat-15680,nex-15681,network,8.78490837455234,01144000
cat-16875,nex-15681,network,1.82429629200114,01144000
cat-16874,nex-13659,network,4.0887041400377,01144000
cat-16196,nex-13660,network,2.28554813704526,01144000
cat-16876,nex-14410,network,3.05460258750746,01144000
cat-16877,nex-14411,network,3.03524352450642,01144000
cat-16878,nex-14412,network,4.08149915397339,01144000
cat-16197,nex-14412,network,2.9069944290026,01144000
cat-16879,nex-13661,network,3.00330397796793,01144000
cat-16176,nex-13663,network,4.68269766008136,01144000
cat-16880,nex-15684,network,4.64175354153398,01144000
cat-16201,nex-14680,network,2.2279517324899,01144000
cat-14680,nex-13665,network,7.77105292056462,01144000
cat-15128,nex-15129,network,7.32149901903854,01144000
cat-16809,nex-15129,network,2.7378003779965,01144000
cat-16808,nex-13665,network,3.27285292051539,01144000
cat-16166,nex-13666,network,15.0106450454779,01144000
cat-16165,nex-13666,network,9.60930275400284,01144000
cat-16202,nex-13666,network,6.50114647203385,01144000
cat-16164,nex-13666,network,2.1613501349884,01144000
cat-16163,nex-14570,network,1.36845272246513,01144000
cat-14570,nex-13667,network,3.93750403193957,01144000
cat-16881,nex-14359,network,3.87180414447026,01144000
cat-16162,nex-13667,network,5.0242474305935,01144000
cat-16161,nex-13667,network,5.00490255592352,01144000
cat-3544,nex-3545,network,16.9847928360082,01029200
cat-4196,nex-4197,network,8.24849779948649,01029200
cat-2926,nex-2927,network,4.83525064352749,01029200
cat-2927,nex-2928,network,6.84180002704751,01029200
cat-2929,nex-2930,network,13.9117502429544,01029200
cat-2930,nex-2931,network,8.27550390157467,01029200
cat-2932,nex-2933,network,3.02220512549853,01029200
cat-2933,nex-2934,network,3.3263982045518,01029200
cat-3382,nex-3383,network,9.8333941005027,01029200
cat-3383,nex-3384,network,8.87984617500478,01029200
cat-3541,nex-3542,network,5.29694462257259,01029200
cat-3542,nex-3543,network,6.15779455057044,01029200
cat-3543,nex-3544,network,14.5777519214822,01029200
cat-3545,nex-3546,network,4.12290708747432,01029200
cat-3726,nex-3727,network,9.73485322654256,01029200
cat-3728,nex-3545,network,5.36534919457073,01029200
cat-3801,nex-2930,network,6.27659639992151,01029200
cat-3807,nex-3808,network,16.1518485736094,01029200
cat-3877,nex-3878,network,10.1384979209896,01029200
cat-3995,nex-3546,network,7.64730180451305,01029200
cat-3996,nex-3801,network,6.35670308703944,01029200
cat-4194,nex-4195,network,13.622392219452,01029200
cat-4195,nex-2929,network,11.6383510664722,01029200
cat-4457,nex-2928,network,7.17256208242745,01029200
cat-4458,nex-2931,network,4.92389908654838,01029200
cat-4459,nex-3383,network,13.918947641997,01029200
cat-4481,nex-3727,network,6.12314933396981,01029200
cat-4922,nex-3544,network,2.739601948561,01029200
cat-4924,nex-3995,network,5.60565444587147,01029200
cat-4926,nex-2931,network,7.32375599396013,01029200
cat-4970,nex-3544,network,12.0528007694679,01029200
cat-3381,nex-3382,network,14.5408512284907,01029200
cat-4931,nex-4459,network,9.6259555260084,01029200
cat-4460,nex-4461,network,4.05000117446052,01029200
cat-4461,nex-3383,network,7.69319365056735,01029200
cat-5407,nex-3384,network,3.92805671847346,01029200
cat-4930,nex-3384,network,2.75085014400688,01029200
cat-5406,nex-4930,network,3.65354820897492,01029200
cat-5405,nex-3384,network,4.77674878954355,01029200
cat-3384,nex-2936,network,3.71970337950029,01029200
cat-3806,nex-3807,network,15.2473526774319,01029200
cat-4927,nex-4928,network,6.06015664206189,01029200
cat-5402,nex-4928,network,2.36115171451212,01029200
cat-4928,nex-3807,network,5.93549277304223,01029200
cat-5404,nex-4197,network,3.47174706605789,01029200
cat-5403,nex-4196,network,17.5959003644457,01029200
cat-4197,nex-3808,network,7.79670144893426,01029200
cat-3878,nex-3808,network,6.27119974794888,01029200
cat-3808,nex-2933,network,5.31179876699405,01029200
cat-4456,nex-2930,network,3.93030551251114,01029200
cat-5398,nex-3996,network,7.0821011745207,01029200
cat-5400,nex-4194,network,4.57155331200859,01029200
cat-5399,nex-4195,network,9.04005065261254,01029200
cat-4925,nex-2928,network,5.37884930238996,01029200
cat-5401,nex-2926,network,7.04609959948191,01029200
cat-2928,nex-2929,network,4.03739487901469,01029200
cat-2931,nex-2932,network,13.6205961164476,01029200
cat-4929,nex-2934,network,14.4661423274147,01029200
cat-5397,nex-2934,network,6.48494846998039,01029200
cat-2934,nex-2935,network,9.34875855899885,01029200
cat-5396,nex-3543,network,3.76785114749628,01029200
cat-3725,nex-3726,network,9.97829816857453,01029200
cat-3727,nex-3728,network,6.32880116098811,01029200
cat-5395,nex-3728,network,7.72874293949699,01029200
cat-3994,nex-3995,network,16.3255472324732,01029200
cat-4923,nex-3546,network,4.69619392045674,01029200
cat-3546,nex-3547,network,8.12700202507246,01029200
cat-3547,nex-2935,network,6.73829160745415,01029200
cat-2935,nex-2936,network,4.11345188996893,01029200
cat-3039,nex-3040,network,11.9128630996564,01030500
cat-3263,nex-3264,network,13.1890422059356,01030500
cat-2828,nex-2829,network,14.0791449240511,01030500
cat-2855,nex-2856,network,3.72330404999787,01030500
cat-2859,nex-2860,network,8.76690521098932,01030500
cat-2864,nex-2865,network,8.8645557149905,01030500
cat-2865,nex-2866,network,7.37729508148712,01030500
cat-3018,nex-3019,network,8.83485242101194,01030500
cat-3030,nex-3031,network,11.7553482405446,01030500
cat-3032,nex-3033,network,11.5110024390043,01030500
cat-3065,nex-3066,network,11.4768041624195,01030500
